Time [JD],Time [UTC],Tag,Mass [kg],posx [code],posy [code],posz [code],velx [code],vely [code],velz [code],accx [code],accy [code],accz [code]
2444287.5,1980-02-18,10,721.9,-729853555.0601698,350509357.0010906,180964168.8419748,-503725.6889619263,-535635.5396017458,42747.80341849578,1259.0294425238856,-846.7786575136237,-483.4389888506629
2444288.5,1980-02-19,10,721.9,-730356650.2274737,349973295.9692561,181006672.56531733,-502465.0409595653,-536484.1970062925,42261.259291678725,1259.0851216233973,-840.4830620645929,-480.61254709528475
2444289.5,1980-02-20,10,721.9,-730858484.7485673,349436389.5010198,181048691.21685305,-501204.3861079138,-537326.4767837152,41777.6221760014,1259.1338499735018,-834.334934779984,-477.8444069305641
2444290.5,1980-02-21,10,721.9,-731359058.6189759,348898643.8972541,181090227.6725388,-499943.72950766014,-538162.5298947978,41296.83109140209,1259.1760457696025,-828.3286775173079,-475.13305610554875
2444291.5,1980-02-22,10,721.9,-731858371.8391652,348360065.31082076,181131284.74818042,-498683.0759251835,-538992.5015238884,40818.82667713626,1259.212103403086,-822.4589546457995,-472.47702154744906
2444292.5,1980-02-23,10,721.9,-732356424.4142172,347820659.7522071,181171865.2010295,-497422.42981190013,-539816.531352008,40343.55114773285,1259.2423949861811,-816.7206786301914,-469.87486892200224
2444293.5,1980-02-24,10,721.9,-732853216.3535234,347280433.09489715,181211971.73133618,-496161.79532235564,-540634.7538148278,39870.94824962791,1259.267271768246,-811.1089965136375,-467.3252021127653
2444294.5,1980-02-25,10,721.9,-733348747.6704959,346739391.0804919,181251606.9838591,-494901.17633115244,-541447.2983464694,39400.96321854524,1259.2870654519893,-805.6192772375128,-464.82666263290736
2444295.5,1980-02-26,10,721.9,-733843018.3822957,346197539.3235929,181290773.54933324,-493640.5764487967,-542254.2896100126,38933.54273768037,1259.302089417386,-800.2470997404943,-462.3779289813622
2444296.5,1980-02-27,10,721.9,-734336028.5095752,345654883.3164614,181329473.96589622,-492379.99903654045,-543055.8477155349,38468.63489673292,1259.3126398604045,-794.9882417836576,-459.97771595373354
2444297.5,1980-02-28,10,721.9,-734827778.0762361,345111428.4334658,181367710.72047415,-491119.44722028973,-543852.0884264525,38006.189151822415,1259.318996853036,-789.8386694523108,-457.6247739170125
2444298.5,1980-02-29,10,721.9,-735318267.1091998,344567179.9353282,181405486.250128,-489858.9239036442,-544643.123354875,37546.15628631406,1259.3214253305966,-784.7945272889166,-455.31788805602497
2444299.5,1980-03-01,10,721.9,-735807495.6381912,344022142.97318095,181442802.94336107,-488598.4317801281,-545429.0601466417,37088.48837257332,1259.3201760117686,-779.852129014838,-453.0558775984897
2444300.5,1980-03-02,10,721.9,-736295463.6955345,343476322.5924433,181479663.14138883,-487337.9733446684,-546210.0026566599,36633.13873466204,1259.3154862564156,-775.0079488017361,-450.83759502468223
2444301.5,1980-03-03,10,721.9,-736782171.315959,342929723.73652697,181516069.13937193,-486077.55090437137,-546986.051115126,36180.061911982804,1259.3075808657795,-770.2586130563012,-448.6619252668922
2444302.5,1980-03-04,10,721.9,-737267618.5364169,342382351.25038046,181552023.18761334,-484817.16658864554,-547757.3022851679,35729.21362387398,1259.296672829329,-765.6008926846291,-446.527784903178
2444303.5,1980-03-05,10,721.9,-737751805.3959098,341834209.88387954,181587527.49272057,-483556.8223587147,-548523.849612416,35280.55073515326,1259.28296402215,-761.031695804994,-444.43412134928974
2444304.5,1980-03-06,10,721.9,-738234731.9353248,341285304.29507214,181622584.218734,-482296.5200165619,-549285.7833669734,34834.0312226045,1259.2666458565045,-756.5480608799795,-442.379912052106
2444305.5,1980-03-07,10,721.9,-738716398.1972792,340735639.0532848,181657195.488222,-481036.2612133423,-550043.1907782264,34389.61414239926,1259.2478998908543,-752.1471502410194,-440.36416368743414
2444306.5,1980-03-08,10,721.9,-739196804.2259738,340185218.6420981,181691363.3833441,-479776.04745729984,-550796.1561629076,33947.25959844223,1259.226898399421,-747.8262439802944,-438.3859113646174
2444307.5,1980-03-09,10,721.9,-739675950.0670533,339634047.462197,181725089.94688302,-478515.8801212202,-551544.7610467983,33506.92871162754,1259.2038049050957,-743.5827341866753,-436.4442178400082
2444308.5,1980-03-10,10,721.9,-740153835.7674742,339082129.83410263,181758377.18324623,-477255.76044945035,-552289.0842804301,33068.58358999111,1259.1787746782968,-739.4141195040601,-434.53817274105364
2444309.5,1980-03-11,10,721.9,-740630461.3753796,338529470.0007914,181791227.05943826,-475995.6895645123,-553029.2021491245,32632.187299742993,1259.1519552041793,-735.3179999919224,-432.66689180244066
2444310.5,1980-03-12,10,721.9,-741105826.9399803,337976072.13020664,181823641.5060045,-474735.6684733375,-553765.1884776877,32197.703837162153,1259.123486620408,-731.2920722692929,-430.8295161155058
2444311.5,1980-03-13,10,721.9,-741579932.5114422,337421940.3176684,181855622.4179473,-473475.69807314605,-554497.1147300568,31765.09810133559,1259.093502127537,-727.3341249246839,-429.0252113918876
2444312.5,1980-03-14,10,721.9,-742052778.140779,336867078.5881855,181887171.65561506,-472215.7791569927,-555225.0501041773,31334.335867722693,1259.062128373886,-723.4420341756429,-427.2531672422076
2444313.5,1980-03-15,10,721.9,-742524363.8797507,336311490.89867574,181918291.04556566,-470955.91241900076,-555949.0616223706,30905.38376252535,1259.0294858166696,-719.6137597627329,-425.5125964704016
2444314.5,1980-03-16,10,721.9,-742994689.780767,335755181.1400974,181948982.38140437,-469696.098459304,-556669.2142174403,30478.20923784386,1258.995689060985,-715.8473410637547,-423.80273438416555
2444315.5,1980-03-17,10,721.9,-743463755.8967953,335198153.1394968,181979247.4245974,-468436.3377887138,-557385.5708147449,30052.780547598515,1258.9608471781557,-712.1408934149727,-422.12283812186166
2444316.5,1980-03-18,10,721.9,-743931562.2812738,334640410.66197604,182009087.90526184,-467176.6308331285,-558098.192410454,29629.066724196564,1258.9250640048317,-708.4926046269856,-420.4721859961124
2444317.5,1980-03-19,10,721.9,-744398108.9880286,334081957.4125838,182038505.52293244,-465916.97793770174,-558807.1381461924,29207.03755592423,1258.8884384241096,-704.9007316836826,-418.8500768542145
2444318.5,1980-03-20,10,721.9,-744863396.0711945,333522797.0381339,182067501.94730642,-464657.37937078276,-559512.465380261,28786.66356504355,1258.8510646298773,-701.3635976135106,-417.25582945541964
2444319.5,1980-03-21,10,721.9,-745327423.5851402,332962933.1289536,182096078.81896645,-463397.8353276442,-560214.229755617,28367.915986573884,1258.8130323754829,-697.879588522954,-415.68878186506356
2444320.5,1980-03-22,10,721.9,-745790191.5843968,332402369.2205659,182124237.75008294,-462138.34593400866,-560912.4852647808,27950.766747738224,1258.774427207753,-694.4471507827832,-414.14829086545063
2444321.5,1980-03-23,10,721.9,-746251700.1235902,331841108.79530865,182151980.3250961,-460878.91124938685,-561607.2843118296,27535.18844805455,1258.7353306873138,-691.0647883582534,-412.63373138335805
2444322.5,1980-03-24,10,721.9,-746711949.2573758,331279155.2838925,182179308.10137826,-459619.5312702383,-562298.6777716272,27121.15434005293,1258.695820596098,-687.7310602749805,-411.14449593397796
2444323.5,1980-03-25,10,721.9,-747170939.0403773,330716512.0669013,182206222.60987744,-458360.20593296475,-562986.7150464326,26708.638310599268,1258.6559711328573,-684.4445782127441,-409.6799940810704
2444324.5,1980-03-26,10,721.9,-747628669.5271277,330153182.47623736,182232725.3557423,-457100.9351167467,-563671.4441200186,26297.614862807,1258.6158530974437,-681.2040042199773,-408.239651913078
2444325.5,1980-03-27,10,721.9,-748085140.7720139,329589169.7965131,182258817.81892958,-455841.7186462313,-564352.9116094287,25888.059098518457,1258.5755340645858,-678.0080485421291,-406.8229115349209
2444326.5,1980-03-28,10,721.9,-748540352.8292227,329024477.266393,182284501.45479402,-454582.55629408086,-565031.162814488,25479.946701337965,1258.5350785477904,-674.8554675575327,-405.42923057516845
2444327.5,1980-03-29,10,721.9,-748994305.7526902,328459108.0798865,182309777.69466177,-453323.44778339,-565706.2417651821,25073.253920199215,1258.4945481540233,-671.7450618147959,-404.0580817082714
2444328.5,1980-03-30,10,721.9,-749446999.5960537,327893065.3875946,182334647.9463876,-452064.3927899781,-566378.1912670078,24667.957553449825,1258.4540017297102,-668.675674166092,-402.7089521915207
2444329.5,1980-03-31,10,721.9,-749898434.4126049,327326352.2979125,182359113.59489638,-450805.3909445653,-567047.0529443976,24264.034933436484,1258.413495498618,-665.6461879910975,-401.3813434163908
2444330.5,1980-04-01,10,721.9,-750348610.255246,326758971.87818927,182383176.00270957,-449546.44183483743,-567712.8672823089,23861.46391157448,1258.3730831920975,-662.6555255066079,-400.074770473915
2444331.5,1980-04-02,10,721.9,-750797527.1764479,326190927.1558472,182406836.5104567,-448287.5450074074,-568375.6736660704,23460.222843885913,1258.3328161721672,-659.7026461571986,-398.7887617337398
2444332.5,1980-04-03,10,721.9,-751245185.2282093,325622221.1194618,182430096.43737307,-447028.69996967714,-569035.5104195675,23060.290576991247,1258.2927435478591,-656.7865450825433,-397.5228584364968
2444333.5,1980-04-04,10,721.9,-751691584.4620191,325052856.71980476,182452957.08178315,-445769.90619160753,-569692.414841846,22661.646434539398,1258.2529122852463,-653.9062516572958,-396.2766142991334
2444334.5,1980-04-05,10,721.9,-752136724.9288194,324482836.8708509,182475419.72157106,-444511.16310739954,-570346.4232422122,22264.270204061904,1258.2133673115181,-651.0608280996574,-395.0495951328429
2444335.5,1980-04-06,10,721.9,-752580606.6789703,323912164.4507507,182497485.61463794,-443252.47011709266,-570997.570973897,21868.142124237238,1258.1741516134691,-648.2493681449936,-393.84137847323575
2444336.5,1980-04-07,10,721.9,-753023229.7622169,323340842.30277,182519155.99934673,-441993.8265880848,-571645.8924663542,21473.242872551677,1258.1353063307226,-645.4709957810833,-392.65155322239457
2444337.5,1980-04-08,10,721.9,-753464594.227657,322768873.23619807,182540432.09495494,-440735.2318565777,-572291.4212562554,21079.55355334363,1258.0968708440073,-642.7248640417668,-391.47971930246825
2444338.5,1980-04-09,10,721.9,-753904700.1237105,322196260.0272251,182561315.10203555,-439476.68522895174,-572934.1900172423,20687.055686218682,1258.0588828587693,-640.0101538559586,-390.32548732044984
2444339.5,1980-04-10,10,721.9,-754343547.4980907,321623005.4197907,182581806.20288655,-438218.1859830748,-573574.2305884946,20295.73119482307,1258.0213784843975,-637.3260729491657,-389.1884782438053
2444340.5,1980-04-11,10,721.9,-754781136.3977759,321049112.1264047,182601906.56192943,-436959.7333695475,-574211.5740021659,19905.562395963654,1257.9843923093115,-634.6718547948026,-388.06832308661234
2444341.5,1980-04-12,10,721.9,-755217466.8689827,320474582.8289404,182621617.32609695,-435701.32661288884,-574846.2505097421,19516.531989062893,1257.9479574721527,-632.0467576127722,-386.9646626058854
2444342.5,1980-04-13,10,721.9,-755652538.9571408,319899420.1794026,182640939.62521058,-434442.9649126653,-575478.2896073672,19128.62304593765,1257.9121057293023,-629.4500634129014,-385.87714700776166
2444343.5,1980-04-14,10,721.9,-756086352.7068682,319323626.8006704,182659874.57234782,-433184.6474445666,-576107.720060188,18741.819000891057,1257.8768675189342,-626.8810770809705,-384.80543566323706
2444344.5,1980-04-15,10,721.9,-756518908.161948,318747205.2872165,182678423.26419976,-431926.37336142996,-576734.5699257558,18356.10364110706,1257.842272021798,-624.3391255051977,-383.74919683314187
2444345.5,1980-04-16,10,721.9,-756950205.3653059,318170158.2058031,182696586.78141922,-430668.14179421676,-577358.8665765331,17971.46109733751,1257.8083472189205,-621.8235567411585,-382.7081074020599
2444346.5,1980-04-17,10,721.9,-757380244.3589889,317592488.0961562,182714366.18895975,-429409.9518529431,-577980.6367215392,17587.875834872142,1257.7751199463971,-619.3337392132341,-381.68185262089736
2444347.5,1980-04-18,10,721.9,-757809025.1841446,317014197.47161835,182731762.53640568,-428151.8026275672,-578599.9064271775,17205.332644782007,1257.7426159474298,-616.8690609507859,-380.6701258578198
2444348.5,1980-04-19,10,721.9,-758236547.8810017,316435288.81978124,182748776.85829356,-426893.69318883534,-579216.7011372766,16823.81663542729,1257.7108599217772,-614.4289288573503,-379.67262835727877
2444349.5,1980-04-20,10,721.9,-758662812.4888512,315855764.60309815,182765410.17442524,-425635.6225890889,-579831.0456923813,16443.31322422075,1257.6798755727507,-612.0127680112522,-378.68906900686386
2444350.5,1980-04-21,10,721.9,-759087819.046028,315275627.25947815,182781663.4901729,-424377.5898630342,-580442.9643483254,16063.808129638312,1257.6496856518936,-609.6200209960988,-377.71916411171543
2444351.5,1980-04-22,10,721.9,-759511567.589894,314694879.2028615,182797537.79677612,-423119.59402847686,-581052.480794117,15685.287363468648,1257.6203120014732,-607.2501472597282,-376.76263717625005
2444352.5,1980-04-23,10,721.9,-759934058.1568216,314113522.82377774,182813034.07163137,-421861.6340870229,-581659.6181691658,15307.737223293843,1257.591775594907,-604.9026225002391,-375.8192186929499
2444353.5,1980-04-24,10,721.9,-760355290.7821773,313531560.48988706,182828153.2785741,-420603.7090247477,-582264.3990798807,14931.144285193528,1257.5640965752327,-602.5769380778138,-374.8886459379835
2444354.5,1980-04-25,10,721.9,-760775265.500307,312948994.5465049,182842896.36815366,-419345.81781283475,-582866.8456156631,14555.495396665126,1257.5372942917318,-600.2726004511167,-373.97066277342543
2444355.5,1980-04-26,10,721.9,-761193982.3445209,312365827.3171113,182857264.2779011,-418087.95940818544,-583466.9793643232,14180.777669753114,1257.511387334804,-597.9891306371034,-373.06501945585234
2444356.5,1980-04-27,10,721.9,-761611441.3470801,311782061.103845,182871257.93259048,-416830.1327540016,-584064.8214269411,13806.978474380423,1257.486393569194,-595.726063693147,-372.17147245110317
2444357.5,1980-04-28,10,721.9,-762027642.5391827,311197698.1879826,182884878.2444933,-415572.33678034146,-584660.3924321977,13434.085431875399,1257.4623301656527,-593.4829482204495,-371.2897842549943
2444358.5,1980-04-29,10,721.9,-762442585.9509509,310612740.8304044,182898126.11362687,-414314.57040465117,-585253.7125501964,13062.086408687881,1257.4392136311214,-591.2593458877416,-370.41972321978983
2444359.5,1980-04-30,10,721.9,-762856271.611419,310027191.27204573,182911002.42799613,-413056.83253227227,-585844.8015057961,12690.969510288272,1257.4170598375172,-589.0548309743482,-369.5610633862317
2444360.5,1980-05-01,10,721.9,-763268699.548521,309441051.73433596,182923508.0638298,-411799.1220569267,-586433.6785914766,12320.723075243626,1257.3958840491898,-586.8689899317311,-368.7135843209453
2444361.5,1980-05-02,10,721.9,-763679869.7890799,308854324.41962457,182935643.88581055,-410541.43786118017,-587020.3626797544,11951.335669464997,1257.37570094912,-584.701420962666,-367.877070959036
2444362.5,1980-05-03,10,721.9,-764089782.358796,308267011.51159495,182947410.7472994,-409283.7788168848,-587604.8722351673,11582.796080620512,1257.3565246639243,-582.5517336172622,-367.0513134517059
2444363.5,1980-05-04,10,721.9,-764498437.2822367,307679115.17566645,182958809.49055478,-408026.1437856026,-588187.2253258458,11215.093312708796,1257.3383687877108,-580.419548405067,-366.2361070187186
2444364.5,1980-05-05,10,721.9,-764905834.5828266,307090637.55938524,182969840.9469462,-406768.53161900956,-588767.4396346863,10848.216580787572,1257.321246404845,-578.3044964225255,-365.4312518055498
2444365.5,1980-05-06,10,721.9,-765311974.2828375,306501580.79280406,182980505.93716267,-405510.94115928264,-589345.5324701443,10482.15530585245,1257.3051701116624,-576.2062189951259,-364.63655274506306
2444366.5,1980-05-07,10,721.9,-765716856.4033792,305911946.9888513,182990805.27141607,-404253.371239469,-589921.5207766597,10116.89910986106,1257.2901520371643,-574.1243673335604,-363.85181942355763
2444367.5,1980-05-08,10,721.9,-766120480.9643906,305321738.24368995,183000739.74963972,-402995.8206838396,-590495.4211447316,9752.437810897902,1257.2762038627227,-572.0586022032845,-363.0768659510349
2444368.5,1980-05-09,10,721.9,-766522847.984631,304730956.63706654,183010310.16168207,-401738.28830822726,-591067.2498206536,9388.761418475382,1257.2633368408192,-570.0085936068705,-362.3115108355355
